"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"@SPPG RSN JAHARUN B Bikin juga dong 😁😁","0","0","2026-06-04T08:44:29.000Z","cintamp67","https://www.tiktok.com/@sppgtegallegabogortengah/video/7646650521977294088","7624117246324032520","7647457178915422984","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5b0f3e7425c80a2e27320b82372e84e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a4a87ed&x-expires=1781874000&x-signature=H%2BD0Tso2aW7jpwuSR1cbr1VRERQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] nahhh woo","0","0","2026-06-18T02:48:55.000Z","jhnegva","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7398067424363693062","7652561920944210708","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b7cbc0fcc46327ff5e75c31ae0639466~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b5258d7&x-expires=1781874000&x-signature=%2Fdv%2FnLcCN9E7567evvJEMx3LfDc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pantesan telur mulu mbg gua 🥺","35397","84","2026-06-17T16:52:29.000Z","julang_10","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7085250692096853019","7652408242287280916","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/10ce962eb7464eccbd7ddefbbbea0257~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f43c6c43&x-expires=1781874000&x-signature=vTGFu94KM0UZoA4PsoFuE3tPThU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"udh pling BNR mbg di berhentiin","8249","45","2026-06-17T16:40:25.000Z","agusasoyy","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","6941297584175318018","7652405106504532756","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6ab832390dc69b249e495efc43754be0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15a53502&x-expires=1781874000&x-signature=nwPbzeTOwmQjfWCcyXoyV86xzVQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] liat wo","8774","28","2026-06-17T23:27:52.000Z","si.empruy8","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7544695237198791701","7652510110501569298","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b2ff7add&x-expires=1781874000&x-signature=dziEFw3M90DofNrMsFkAfSLWrvw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bsk jangan bawa kameraa😭","5191","16","2026-06-17T16:51:56.000Z","fi_aaaaa27","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7512975198242522119","7652408096816775944","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eab7c1645bbef22f489802fecf1c2b92~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=155d49d8&x-expires=1781874000&x-signature=eNBg%2FD1TYNHnExzNGU64Yk9CLdI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gpp sii mbg nya diberhentiin, karang juga makanan gaenak","1871","12","2026-06-17T23:16:26.000Z","mimimo531","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7235123885430260737","7652507173020615432","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b27d0c14bfa456403149c0e3b323c3c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f5579d41&x-expires=1781874000&x-signature=Wc6968DpVJkJkku%2BuwNQZLUg%2FSQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mantap wartawan ini ...","7478","0","2026-06-17T14:26:19.000Z","durian.lima","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7439299700614546488","7652370560832504594","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0d4fb5e4f12e522e2530e1fe7a3602cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=96e474b0&x-expires=1781874000&x-signature=lWRK9VycloKtAVISG6I1Hqzb0XE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bener kan bukan program nya yg salah yang jalanin program yang salah","35359","19","2026-06-17T15:48:57.000Z","riantiafrilliasiagian","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7071159618329084934","7652391873864860437","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b1dd5895e3035b2f827e2a66d996b481~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=83ccf09f&x-expires=1781874000&x-signature=a5wZfNmyd%2BLzbg1LcJY1OC4L6zE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"aneh sppg kok kayak gudang rahasia bukan terbuka,,","1321","2","2026-06-17T23:56:39.000Z","dapitcokers","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7121740138396779521","7652517485161726740","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/09dec14da1a503ede42619728d6d55a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ab3dbfc&x-expires=1781874000&x-signature=O%2F3N528NMcKjg0xKJDQqoXwHxys%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
""" hallo 👍🏻😁 "" ngakakk😭😭","16037","7","2026-06-17T16:06:23.000Z","sabrina_chaachaa","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7444082237056697400","7652396374268478215","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/940d079a624dbe2b328278e1abef37b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=45c35e13&x-expires=1781874000&x-signature=uzz2Ntp4rHQmA3JkyVGeJ%2BlBVF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tiba "" banget halo 👋, saya daeng ya 👍"" ngakak gw jir 😂😂","2245","4","2026-06-17T16:39:33.000Z","paaar29","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","6917248302666040322","7652404893374890772","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dfde5074a5217171bb6c38677de866f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3bb7025&x-expires=1781874000&x-signature=HKugCKum%2FvxWe6GwHBGmSwgxwAA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Waahh makin curiga nih","13994","2","2026-06-17T18:00:50.000Z","oliffia.a","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7498300906178544695","7652425721789367041","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/489ca2cb2728f015de1a0e0d13a208ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81f20f5f&x-expires=1781874000&x-signature=lkwYfa93V%2BDAWd2q9xoaD49CMIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] smngt tmn2 wartawan","521","0","2026-06-17T21:51:49.000Z","maouramss","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7006232957205120026","7652485317542740737","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/410a566d1faf4697204bc6585d1b914a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=19ee12b1&x-expires=1781874000&x-signature=K1Y6t23%2F%2BByNYyOa%2FsEib9zo2C8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"dulu gaksuka berita sekarang Suka banget","1536","0","2026-06-17T16:46:40.000Z","rahasia_463","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7598389615019901970","7652406758924747540","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e01fff386277ca9cdcc277aff17a7394~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=84941d57&x-expires=1781874000&x-signature=IPLKnxOhKdjWh4MmyTY2KGgDAZo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] liat itu wo","336","6","2026-06-18T00:22:28.000Z","mirzasukasuka5","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7554272627969459208","7652524151463396104","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/52e71ba4aff47dd331f4112362ea67ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5dd1db41&x-expires=1781874000&x-signature=MI6thR6z3mnQbBfvSrF5PACKHes%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"greget bgt😭","781","0","2026-06-17T17:24:08.000Z","ylfa1713","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7580677078782755861","7652416396580504340","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5b9559befe584744cc26e08f0a11bf83~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94db2587&x-expires=1781874000&x-signature=fZv9NFDlB1EErEH7OKP5sS9GJ6M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] pak liat tuh yg bener","74","0","2026-06-18T00:34:36.000Z","reizy_xy","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7609432786273485840","7652527081129460497","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/efd9ac42f6059238f55d2e4809a2bca7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=13bb2859&x-expires=1781874000&x-signature=vFPtiibSzC%2B3Rk2uqgTLo1t4upU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] noh liatt","49","3","2026-06-18T03:34:35.000Z","wong_sumpek250","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7084723606454633498","7652573627750417172","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d7403ba66ebb1bea22eabc2dd3c9448e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c86eb5a3&x-expires=1781874000&x-signature=91FxhA0lLrY5w%2BUIC1ldAZEwMbw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] LIAT TUH WO!","28","1","2026-06-18T03:39:07.000Z","zarynth_ra","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","6860082022741869569","7652574875383268103","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2f3772dc856e69af77f232a0e3a86bec~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6c2e550f&x-expires=1781874000&x-signature=I%2F0Yj5IpuOTCZeYf6VaWdW40u%2BE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Tapi emang knp yah dapur sppg itu banyak yang bener bener tertutup🤔","6707","10","2026-06-17T16:56:12.000Z","urfavvsin","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7173589842403230721","7652409172303233813","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5b711d03b8e561035a553f0f17fb909f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9c2cdd70&x-expires=1781874000&x-signature=GxDt5omL3BYip2KjqDWEOrE5%2FYE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"liat wo liat","1001","13","2026-06-17T22:24:16.000Z","www.tiktak180","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7476374823967998994","7652493692351873810","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/68e50a80376fad7f0e7ec101a38dd544~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ff3a7f9&x-expires=1781874000&x-signature=TjeWSlhSx3TncS9Cl%2BSyju2ePQE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] pentingnya peran gue","236","0","2026-06-17T23:32:36.000Z","wdia_01","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7623750712232854549","7652511344222602002","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/aa3d384d0117244d98ca8e3c10117de1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f72790cf&x-expires=1781874000&x-signature=%2Ba%2FHuL8FMXKFBHkLzbIdPezVYN8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"padahal gada yng nyapa tapi bilang halo💜","1085","3","2026-06-17T18:08:09.000Z","xzzvinn17","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7484830714954040328","7652427586375189264","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f3ac6fdbd9b2706fbf2c833caf4ad92d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9216306a&x-expires=1781874000&x-signature=raNBXhzJ8cDkfpcuNt%2Bl4B0K3tE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"02.48 masih ada yg on?","535","40","2026-06-17T19:46:39.000Z","ahmadsidiqkhulwu","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7138146838947955739","7652453091690677000","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2e3bd3a81b3f7b94ed9ab05b67d0e928~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ddbf4d90&x-expires=1781874000&x-signature=rRNm9sEpPzhEPT6q5Ewou8ql0pI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"takut makan mbg😭","713","0","2026-06-17T15:48:12.000Z","endang.ariefbae.com","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7013894454915712001","7652391679622464264","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2f2b1bb325cef92ef0c2bbb9a2f50a8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a460b80f&x-expires=1781874000&x-signature=EjUYwgwMp6Fgqa0THz3W06qjNVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"malah pose 🗿","760","0","2026-06-17T16:10:08.000Z","hannsszi4","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7518157620541277192","7652397347045294856","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9ca7630897a47c9d5807f5e768766136~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5f61ff06&x-expires=1781874000&x-signature=yDj4t8BqiZ9Px0qG5%2FDApdSuh9g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"dulu gaksuka berita sekarang Suka banget","182","0","2026-06-17T21:27:42.000Z","oshiy.laaa","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7501918864809968647","7652479115745018644","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/81ce8f3d5a97723395542421ce5e3634~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9345571c&x-expires=1781874000&x-signature=dQw0RmDBZihDGrznEpG5BWB1sMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pantes mbg gua yg di kira ayam katsu ternyata tempe🗿","307","4","2026-06-18T00:15:43.000Z","suka_mieayam95","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7634746809249268756","7652522454935159570","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d2d71d4dcca32f7b63fc4f2de0ef9ed3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e5c45da2&x-expires=1781874000&x-signature=fsrAxqV0bOftgG37aLqbvNksJLs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"""halo saya daeng ya""😭","257","0","2026-06-17T16:39:09.000Z","xsffffffffff","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","6813283307275961346","7652404789737538324","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0e38a89143a25841acf80738fc790f80~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=697e097e&x-expires=1781874000&x-signature=MKw5VIMe%2BdyrtHjTGMEWBjTUkUA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] lihat itu wo","37","3","2026-06-18T01:34:42.000Z","wnzzzzzzzxxxxxx","https://www.tiktok.com/@infopalembang_belagak/video/7652360495940357394","7506885682284725255","7652542729218622229","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/985082bc8e264ce1ab7c56bc9c75dbb6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8938aa60&x-expires=1781874000&x-signature=i8bFqP93592CSAXXQvMbbw%2BR8iU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gemec min, tp aku dapet nya yang inii, pengenn pinkk🫰🏻","843","15","2026-03-09T05:42:59.000Z","dchaa_2","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7560307275312890900","7615127209782641429","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a11e06af3365673c86f0813fddbdfa0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=45a7067b&x-expires=1781874000&x-signature=qfr4tUk%2BiarAOaSjXRUc4ZwaRL0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"teg sppg kalian","169","64","2026-03-09T07:36:39.000Z","sakiaao","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7463091083019863057","7615156452647797524","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0c441a1070a00c9404278362b1a81c17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aaa19b35&x-expires=1781874000&x-signature=pO80dgNkJS0nxo2Lq34jMSRXBbs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"siap antar mas","3","2","2026-04-13T12:40:07.000Z","fannychaneelimup","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7615358858014409735","7628222674725454610","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/76cf01d78450778e4b4dd5b66646ea5c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=acb6236a&x-expires=1781874000&x-signature=EuLuDAz%2Fo8V5c25kPojG1jk7SPQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tag sppg kalian","0","5","2026-05-04T13:01:14.000Z","why74605","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7573859983000880136","7636020912227500818","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e080b600f9ee14d4bd8e593ac956d260~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a4bc779&x-expires=1781874000&x-signature=8%2BD68%2BNv4kvVzGjXaV8cWDMbKzw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sumpah aku gaboong!!!aku kangen sppg ini😭","124","1","2026-03-09T09:59:31.000Z","raisaaja_we","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7390636577918108677","7615193295865938709","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/54a0a8b42269ca4581df879072a32c6b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f39bef51&x-expires=1781874000&x-signature=ovlHpn6BjXbmKTPuHGIUF0FK1vc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"minn, susunya jangn ful cream ga ke minum hampir semua yg di rumah ga suka ful cream,tolongg,,, ada in coklat🙏🏻","7","13","2026-03-24T11:32:04.000Z","marcenggg_1","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7476649093507744775","7620783449066865416","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7b5fccceccf77189c7a3f75460965dc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e91c12ad&x-expires=1781874000&x-signature=gMmWoDHhkY5gpuaJHrJJDswF5uE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ditempat lain menu MBG pd kreatif2,lah ditempat anak sekolah aku gk ada inisiatifnya,, telor lagi telor lagi😂😂","48","1","2026-04-11T03:15:10.000Z","maya_rosita3","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","6835231422840800258","7627334889268626196","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/210363c173073519311c483f7b97da20~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2589a53&x-expires=1781874000&x-signature=57NBChCQaM7lb9lhI%2Bo7Seas3F8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"minn makasihhh MBG nya kreatif , jadi ga bosen makan MBG , ehh minn aku dapet yangg panda 🐼 tauu minn
sekalii lagii makasihh minnn","27","4","2026-03-09T11:29:30.000Z","saiii150614","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7185874711564633115","7615216505882182407","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/95d033530c0e1d7a722dabf4c14eede8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=792d674c&x-expires=1781874000&x-signature=FTXl5ChAXHd%2FIvn31rDdP2jKRRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"punya ku udh ga ada lagi mbg nyaa udh berhenti..","0","4","2026-04-27T12:16:07.000Z","hidupbl0nd3","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7546226727119242258","7633411644610200340","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e884574214807c72a4201b996a720dd6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c186a84a&x-expires=1781874000&x-signature=l%2BAP39BDMYckw8yS9Q9YIV4tykM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"iri bet sumpah 😤😤","21","0","2026-04-22T07:01:53.000Z","hashasna33","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7242861304305894402","7631475280397353735","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b94df3cae82ad7980cf83e7ea415ace4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a94e0ea2&x-expires=1781874000&x-signature=ZUry%2F7GL9w745Wg%2BksLL5j8ZXqk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"seumur hidup kaga perna nyobain mbg","17","2","2026-03-09T04:19:00.000Z","saffanaa.h","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7601312064594445333","7615105537172833042","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d8eefd8610fdfa9de865509de0ea3114~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=462e0dde&x-expires=1781874000&x-signature=QBmaSBk%2Bh7Cc277889wClbkDzkI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"itu makanan atau mainan?😭","12","0","2026-04-06T10:28:58.000Z","si_imoupp","https://www.tiktok.com/@sppg_neglasari/video/7615042146491534610","7098975462223184922","7625591287672046357","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3b0db0a4272fbd34ba3815a3fcd6dc2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd1bb7d5&x-expires=1781874000&x-signature=9BACm%2FQJK5KikwoUE642zOjG9eg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
