text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail
MBG memang bagus bisa menyerap tenaga kerja luar biasa kalau ada yg keracunan itu perlu dibenahi mengenai kebersihannya aj wajar program baru perlu ada pembenahan,3,1,2025-10-23T02:36:53.000Z,agungharimawan,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7138381698883322882,7564240505581929232,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ca189e2aa0e72c063d9b6f5686d4cdef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=661c6cf0&x-expires=1782226800&x-signature=2ZGMrng8CRBHpp0vbc4PGbT3j9U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"👍👍👍👍💪💪 semangat terus pak,jgn hiraukan yg nyihyir,kita byk bersyukur",4,0,2025-10-22T00:32:58.000Z,ateuyoyoh587,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7549113526930146320,7563836276132086536,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/76c39ac3d150f8a9b9955c29847ead3f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c088874e&x-expires=1782226800&x-signature=XjAhAyybWjl%2FyknHZ7Iuzt%2FVRVQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"benar itu.
uang belanja dr mbg mengalir ke rakyat.",3,0,2025-10-22T16:13:02.000Z,adinama085260,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6597297052983853058,7564079822714323720,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c5be1cd6b0e94b76e0a5a1aa7f5ece75~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f0f83b0&x-expires=1782226800&x-signature=zDkt1X7t0advq8R9bVltGcZ0KSQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
akan lebih bagus kalo yg nyuplai barang2nya dari bumdes.kdmp dan petani2 lokal. jgn di monopoli penyuplai yg notabane bermodal besar,4,2,2025-10-23T05:36:59.000Z,faka.harika,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7194952583714571266,7564286984224097044,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/88f3e8593d81a61d9c4fa75df0452b14~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ad82851&x-expires=1782226800&x-signature=wnA%2BdPG836UqQUIAwgM2Xl9yaS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Depopulasi😭😭😭,1,0,2025-10-24T17:34:20.000Z,hansbertobelo,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7083188094678320134,7564842943699239698,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7083189583885959170~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32bf79a4&x-expires=1782226800&x-signature=rzZtBgXGdYbdaRh%2F6r8bmO2Qap0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"dan Yap, jdi nih elit nempelin chip pada otak manusia...",2,2,2025-10-26T13:57:26.000Z,gue.du,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6741729657554650113,7565529219142566663,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a994be0fd1df10c8e195be22c0f80cee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f7ca2a1f&x-expires=1782226800&x-signature=oB7cJlR1jqpKL1t%2F2slPw%2FQFdP0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
betul sekali bapak awal 2027 akan kelihatan dampak kebijakan bapak ekonomi kita pasti di atas 7 %,3,0,2025-10-23T02:15:05.000Z,freshandbrew,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6738207655401407490,7564234952667464455,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3b17ec9e124ef9d5725f1c13880119ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=006a9bb9&x-expires=1782226800&x-signature=TxF%2BixJ%2F7YwWLWK59KseGcJUZtQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"Saya yakin program pak Prabowo ini bagus ,krn bapak kita org baik tulus mimpin negara ,tapi sayang yg g bagus bawahnya",2,0,2025-10-26T02:49:28.000Z,dapurratna7,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6845370555869905921,7565357062830998273,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/901305a450d7436d8276fd50ebfafd2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fdd5e22e&x-expires=1782226800&x-signature=rf8RC0xdNg%2BF80h202FAhpPaz9w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Terimakasih Pak Prabowo........MBG ini akan punya Dampak ikut menggerakkan ekonomi.......!,2,0,2025-10-25T08:19:53.000Z,edyjuangjuangtow,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6927448965789467650,7565071107226632976,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/34e8c70074aaa9993a0482610aa63c2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=abd107d4&x-expires=1782226800&x-signature=DXua0qL7wZqq98Skvus%2BUG75kS0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"kalau yang pinter pasti tau, adanya program ini menjadikan perputaran perekomian di bawah jadi lebih cepet",4,0,2025-10-22T10:33:29.000Z,ccccccc.121,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7173634594879783938,7563992332228657938,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d2ec68a20c15e27735cc59c68a5ce85d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1ee21d7&x-expires=1782226800&x-signature=cWEQmPNgt%2BrHRugdsYPBlARVz9k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"kawal terus ...., perbaiki potensi hal merugikan dan merusak program ini seperti keracunan , kualitas bahan.awas di korup juga",2,0,2025-10-26T03:00:22.000Z,podolski498,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7113724166515917826,7565359875133391624,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/84092ad22e3d42b72d015588feab15c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b57aecb8&x-expires=1782226800&x-signature=xl91cHj70X82hpGACx4kSSoGX0o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
program rawan untuk dikorupsi 😭,2,0,2025-10-22T14:03:19.000Z,danielmaruli1,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6965414935765681153,7564046408463713032,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab08ad5f&x-expires=1782226800&x-signature=%2BpQCRQ96OJt229x%2FQ6SqzJtSKNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Tapi pedagang 2kecil jadi sepi karena hanya dimonopolo suplier 2saja,4,0,2025-10-23T02:50:23.000Z,sugiantovision,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6870379586166817794,7564244074841178887,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/01f2087bd95bfc2c09ac2e2e7cd42ef4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa6c47d3&x-expires=1782226800&x-signature=gVFVbnDbbsh%2B2PuA0CElUQNcJWs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"alkamdulilah dg adanya MBG anak""ku bisa krja di mbg.",3,0,2025-10-22T12:23:38.000Z,nurhayati41947,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6943950773174174722,7564020069556044564,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7114656846329643035~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22779d8d&x-expires=1782226800&x-signature=mBRykMct%2FzTI%2BNnrie5sXrGFe7Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"makin terang kan pas dia bilang rockefeller, elite global yg ingin menguasai dunia",2,0,2025-10-23T15:23:48.000Z,roy_artur,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6834970962334057473,7564438235884045064,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9f4c8ff9a16b5add468ab229ab3209e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dedbc97a&x-expires=1782226800&x-signature=0iilPKo8SZTHHEwNdHZNa45Q93w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"bau - bau Negara Maju.
terimakasih Presidenku 🫡",3,0,2025-10-23T04:25:58.000Z,danieltsha,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6889008092890530817,7564268667698365201,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7333407427456401409~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd4590d6&x-expires=1782226800&x-signature=feLGMKwFI8OgnPRUc4MgOdoiYa4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"program dunia, takutnya ntah apa2 yg dimasukan",2,0,2025-10-22T01:08:44.000Z,ziwwww350,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7201188171722408961,7563846767373632264,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2e8e9358c6e539914a62977be49ddefb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4dc7538&x-expires=1782226800&x-signature=Lb7UCWvFI1hl%2B6Mn4Vx6LGkNhPY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
kelas pak prabowo,3,0,2025-10-22T12:42:07.000Z,bagaskaraisa,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6736001115189838849,7564025482296689426,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3a47c0522eb63b2d8fe77b60e2c5a15c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=caf43b1a&x-expires=1782226800&x-signature=EGTU1vPts6jNaU5K9dCHwIPoxPw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Konoha mudah digulakan oleh pemimpinnya,2,0,2025-10-24T08:37:13.000Z,apai19722,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6860848392739046402,7564704517368726289,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b2995ff0ddd0d125655d91702e3caea7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95b763ae&x-expires=1782226800&x-signature=nsea3%2Bfz0qCQ4kgEMQkI3w5w7PI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"PROGRAM MBG itu bagus dan membantu para pelajar , cuman pengawasanya perlu di maksimalkan, supaya jngn ada lagi kejadain negatif (budget di korup & keracunan makanan)",4,0,2025-10-22T12:34:20.000Z,masa_pahit,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7139972769920599042,7564023471290974994,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5c99fb19fb32201d05bf018b8d8148fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81af3470&x-expires=1782226800&x-signature=edv6IANYwqA6mV3yYRluPqb2WFU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Yang jls dampak ekonomi mengatasi penganguran.,3,0,2025-10-21T22:36:11.000Z,cajeng104_,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7189234420191118342,7563807428753130248,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7c2dc1ee4c49853aac518aa70a94cc6c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5f9b263e&x-expires=1782226800&x-signature=jTRK7P216mWMMX%2BFOcPagvLI9Dw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Tolong jgn ikuti plan mereka pak!!,2,0,2025-10-23T18:02:22.000Z,rnf1886,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7498321385187607607,7564479070785733397,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e5bc6231147a4f7008cd8e5f54fbfb0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=469ca6d4&x-expires=1782226800&x-signature=fvi%2FTPXQrD0Krf120ttxgu0t4ME%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
rockefeller dinasty terkaya dunia yang punya institut dan suka memberi hutang dunia krn dia dinasty yg memengaruhi melalui hutang2nya,2,0,2025-10-24T02:34:53.000Z,brianwelliamson,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6831682605776962561,7564610211874652946,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7319289168876535841~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=abbaeedc&x-expires=1782226800&x-signature=y4oAfAJ4ZDomsfDbMUCixRh4FSA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
MBG itu bagus saya setuju tp kl bisa 1 dapur porsinya jng banyak2 kl bisa 1 dapur maksimal 1000 porsi,2,0,2025-10-22T10:17:22.000Z,ukadewa,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6834743470876771329,7563988169403335431,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7323865147133394945~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e2fa08e&x-expires=1782226800&x-signature=Oj%2Bl7IInCncrEmj%2FAcvaQ4kRCzo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
tapi pak rockefellr itu perlu dicurigai ..,2,0,2025-10-23T12:19:24.000Z,febrihanirahma,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7285324870237799430,7564390715443118856,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/26fdb39bb8398971f3e24508f14b0ff9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2e39636&x-expires=1782226800&x-signature=GELX7Rh6Uy%2FbYO9V7G3d1luzw%2BI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
the best bapak presiden prabowo subianto,1,0,2025-10-27T06:24:40.000Z,jon.06,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6964720671109825538,7565783629340214034,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d57fc84369d26616d49559ffa9c1e670~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2ab7884a&x-expires=1782226800&x-signature=Oc5PXfCABxJHbYd%2BoLZ0FMD5%2FB0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
bpk presiden tidak percaya para pakar ekonomi negara nya sendiri . sampai lebih percya dari luar antah brantah yg ga peduli dengan ngra ni sendiri,0,1,2025-10-25T16:15:17.000Z,user2858081902674,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6957585074669847558,7565192664347247376,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f5c4a49791dd1e6c57dab8ae84f48e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fb131775&x-expires=1782226800&x-signature=838OCF%2FZnFBzbgH4DIXvufW9RpI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"bagus pak lanjutkan aja ,😍😍",2,0,2025-10-22T00:40:35.000Z,ayuewy,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6783131099642496002,7563839492701782791,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/574890a8342f092b0901bbd26369990b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=133b971a&x-expires=1782226800&x-signature=gOhn0wYUh%2FbVXZsCuTTPhpm5ye4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
semoga bapak presiden prabowo subianto sehat2 selalu amin yarabbal alamin🥰🥰🥰,1,0,2025-10-27T06:23:41.000Z,jon.06,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6964720671109825538,7565783376607871752,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d57fc84369d26616d49559ffa9c1e670~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2ab7884a&x-expires=1782226800&x-signature=Oc5PXfCABxJHbYd%2BoLZ0FMD5%2FB0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Program bagus tpi ngk smpek ke daerah2 terpencil di kab Ponorogo,1,2,2025-10-22T08:14:47.000Z,anna_be723,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7509505005280740353,7563956573580935957,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f8bb36ce774980417999c0180e544b5c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=371885bc&x-expires=1782226800&x-signature=%2FU7o6VHQTBs%2BgEKkkzSlTD2vNsc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Di mana ada roketfeller disitu ada penjajahan elite global 🥶🥶🥶,1,0,2025-10-25T10:23:56.000Z,bernat468,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7026303934731437058,7565103092925858577,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/1b1b470f73a3499d61b64cab197c01a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=21100faa&x-expires=1782226800&x-signature=W%2B6sKJwjwSrd3MIfXL48%2B5Utu4A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
aduh ngeri kalo rockefeller ikut2an urusan dalam negri,1,0,2025-10-22T07:28:50.000Z,secretman820,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7245436628159742981,7563944716028560136,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/585181dc13d43eac68c5cd21a14b228d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2e753946&x-expires=1782226800&x-signature=pmCJe0rlRS91WcYdVNE94BdueaU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
sehat berkah panjang umur buat bpk prabowo aamiin 🥰,2,0,2025-10-22T06:03:19.000Z,ita.putri61,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7199638804285342747,7563922689607172885,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0a987d9222c579773df2eff10264d1c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ef20dd5&x-expires=1782226800&x-signature=b2jTxLtSTEJ%2Bhrt1oD6NbpZBOko%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
blm merata dlm kota aja blm rata,1,1,2025-10-23T09:08:22.000Z,mursinah97,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6977678386971231233,7564341472791675669,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/8dd8cb5432ffdf870fb169ebb57b4649~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6163034a&x-expires=1782226800&x-signature=%2FMfkcS6b9TFTdbrmK%2BeyR3%2BGiCg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
bener kata pak dharma pongrekun berarti ttg mbg 🤔😱🗿,1,0,2025-10-23T14:37:34.000Z,christ.yudha4,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7470644649342960641,7564426292684473095,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8f5a593209b321474a07f2e8a98462d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5e404630&x-expires=1782226800&x-signature=X5%2Fjl1mnC6nJda7kViANckBpkV4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
is the best pak persiden,1,0,2025-10-26T14:50:59.000Z,zira8348,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7499143462181667856,7565543012316889864,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/709d537b61882962d58f3f070dc1e54d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a07a0b1e&x-expires=1782226800&x-signature=%2FyLqh%2BkD3mkZzas8XjTvYb6Miz8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"ini sudah bagus, tinggal dibenahi lebih baik lg,, lanjutkan bah anis😂😂",1,0,2025-10-26T00:28:11.000Z,andri_mulyadi98,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6565047623693697026,7565320653620986632,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d5da359a7d7e9ed034e3abd55e094d8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f1aadde&x-expires=1782226800&x-signature=WgaeBuWImgTY%2Fv90aheuC7LnAnU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"Rockefeller udah masuk, ini bahaya.",1,0,2025-10-23T09:19:12.000Z,seprianuslammagad,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7137693848394597378,7564344280719622930,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0178bd08d18af243d99c98e86382d0b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a3f6f39b&x-expires=1782226800&x-signature=BSQQ1dy%2BjNgnLi3D%2B6s7%2FAgnbHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
"rakyat kita 283 juta populasi ke 4 terbesar di dunia , kalo pemerintah investasi ke sumberdaya manusia ,mulai dari perbaikan gizi, pendidikan , bantuan UMKM ,bantuan riset pengembangan niscaya negara kita akan sangat maju di masa depan bahkan akan mengimbangi china dan Amerika Serikat ..
jgan terlalu fokus sama potensi sumber daya alam saja karna itu bisa habis , fokus ke SDM karna kita unggul disitu dari segi jumlah",6,0,2025-10-22T00:17:33.000Z,uletkendor,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7357518268209054726,7563833544536310546,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e193520b76ab2d25af66c315f210a2bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=543e0a9b&x-expires=1782226800&x-signature=FS2V%2FJxshAzUCaQHH9G8wAJ52xw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
lanjutkan Pak Presiden. ini cara cerdas menggerakan ekonomi. multiplier efek nya ruaarrr biasa,2,0,2025-10-23T07:02:28.000Z,sulthan_arman,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7292732198075286533,7564308629864678162,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/62d71a1f182872f921d399e9d7a6e449~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=34c6b3aa&x-expires=1782226800&x-signature=AQsLrRakwm%2B%2BGJeCmyVj6XnyCXo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"Barisan sakit hati selalu bilang ngacau , semoga kedepannya Indonesia lbh maju lagi, sehat selalu buat PK Prabowo, god job👍",2,0,2025-10-21T22:11:47.000Z,siitiiaza,https://www.tiktok.com/@merdekacom/video/7563649287918259476,7142332946329863170,7563801089323205396,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8cb7df98b06cd9c5e24608c3a3c6f999~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46c484f5&x-expires=1782226800&x-signature=m55LPNtZw%2FANubz1LCuJ3XBrKKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
rockefeler itu yg ada teori konspirasi banyak simbol2 itu ya?,1,0,2025-10-24T00:18:31.000Z,trisula_art_studio,https://www.tiktok.com/@merdekacom/video/7563649287918259476,6939504428873729026,7564570539542348560,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7324062176912605185~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ffd43ca4&x-expires=1782226800&x-signature=jPb2WJw0MlgsAHhkINku4HZ4Nfo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
